"User_Id","Min_Aft","Min_Eve","Min_Mid","Buy_Coin","Buy_Dia","Buy_Car"
"GojavwyevR",43,14,16,0,0,0
"GojavwyevR",51,21,21,0,0,0
"GojavwyevR",45,11,27,0,0,0
"GojavwyevR",56,18,21,0,0,0
"GojavwyevR",53,12,20,0,0,0
"Y93i84ePcM",36,17,28,0,0,0
"Y93i84ePcM",41,12,23,0,0,0
"Y93i84ePcM",38,19,26,34,0,0
"Y93i84ePcM",42,12,16,30,0,39
"Y93i84ePcM",53,16,27,0,0,33
"oCIoDguTZy",42,14,16,19,0,0
"oCIoDguTZy",42,4,20,0,0,0
"oCIoDguTZy",47,14,28,0,0,43
"oCIoDguTZy",54,21,18,0,0,0
"oCIoDguTZy",56,12,16,0,0,0
"TS6UupmeLY",53,23,15,0,0,34
"TS6UupmeLY",47,13,19,0,0,32
"TS6UupmeLY",50,13,28,31,0,0
"TS6UupmeLY",46,19,12,0,0,0
"TS6UupmeLY",42,17,26,0,0,0
"DcnfdsHjQM",47,13,15,0,0,0
"DcnfdsHjQM",63,12,26,29,0,0
"DcnfdsHjQM",50,14,13,0,0,0
"DcnfdsHjQM",61,15,18,0,0,0
"DcnfdsHjQM",56,20,20,0,0,0
"dLtAJAytL4",41,10,24,0,0,0
"dLtAJAytL4",69,16,18,0,0,0
"dLtAJAytL4",51,15,23,0,0,0
"dLtAJAytL4",62,9,24,0,0,0
"dLtAJAytL4",50,12,28,0,0,0
"S86SCmH8sQ",59,19,25,0,0,0
"S86SCmH8sQ",43,12,16,0,0,33
"S86SCmH8sQ",46,24,17,0,0,0
"S86SCmH8sQ",41,8,20,0,0,0
"S86SCmH8sQ",59,16,17,0,0,0
"36X6lItONZ",50,17,27,30,0,0
"36X6lItONZ",44,15,12,0,0,0
"36X6lItONZ",51,21,14,0,0,35
"36X6lItONZ",50,20,23,0,0,0
"36X6lItONZ",49,7,28,0,0,0
"VkHe0f5GwV",44,13,18,0,0,0
"VkHe0f5GwV",49,21,19,0,0,0
"VkHe0f5GwV",48,24,18,0,0,24
"VkHe0f5GwV",59,15,17,0,0,0
"VkHe0f5GwV",53,17,31,0,0,0
"nBtfesG9y8",37,9,15,0,0,0
"nBtfesG9y8",56,15,24,28,0,0
"nBtfesG9y8",45,19,27,34,0,0
"nBtfesG9y8",45,13,28,0,0,0
"nBtfesG9y8",58,19,22,0,0,0
"OsLzAGmeZ1",44,24,14,0,0,0
"OsLzAGmeZ1",40,8,21,0,0,28
"OsLzAGmeZ1",62,13,34,0,0,0
"OsLzAGmeZ1",41,28,22,0,0,0
"OsLzAGmeZ1",54,18,19,0,0,27
"CXq6gEycuP",51,14,22,0,0,0
"CXq6gEycuP",46,13,21,0,0,0
"CXq6gEycuP",54,16,16,37,0,0
"CXq6gEycuP",52,18,17,0,0,0
"CXq6gEycuP",52,6,19,0,0,0
"I8Me2ClqgM",55,22,13,0,0,0
"I8Me2ClqgM",45,14,26,0,0,0
"I8Me2ClqgM",62,17,15,0,0,29
"I8Me2ClqgM",50,14,25,0,0,0
"I8Me2ClqgM",39,14,21,37,0,0
"Im13hiQnzb",59,18,19,0,0,0
"Im13hiQnzb",44,12,23,32,0,33
"Im13hiQnzb",53,13,20,0,0,0
"Im13hiQnzb",36,11,18,0,0,0
"Im13hiQnzb",51,12,22,0,0,31
"BQgc4kRnU0",53,12,21,20,0,0
"BQgc4kRnU0",55,13,19,0,0,0
"BQgc4kRnU0",54,19,33,0,0,0
"BQgc4kRnU0",57,21,22,0,0,0
"BQgc4kRnU0",44,28,22,0,0,0
"CKbPfHzctn",38,14,20,0,0,0
"CKbPfHzctn",37,11,27,34,0,0
"CKbPfHzctn",52,18,26,0,0,0
"CKbPfHzctn",63,24,18,0,0,0
"CKbPfHzctn",62,16,26,0,0,0
"nqtAKCAV0w",43,21,18,0,0,0
"nqtAKCAV0w",43,17,15,0,0,0
"nqtAKCAV0w",47,15,9,0,0,0
"nqtAKCAV0w",58,18,16,0,0,0
"nqtAKCAV0w",58,17,16,0,0,0
"ksQmXc2bfZ",47,20,11,0,0,0
"ksQmXc2bfZ",45,20,15,0,0,31
"ksQmXc2bfZ",50,22,22,0,0,0
"ksQmXc2bfZ",48,16,17,0,0,0
"ksQmXc2bfZ",46,12,19,0,0,0
"wvSaFUNP3r",51,15,23,0,0,0
"wvSaFUNP3r",53,15,21,0,0,0
"wvSaFUNP3r",52,14,21,24,0,0
"wvSaFUNP3r",51,20,13,0,0,0
"wvSaFUNP3r",34,18,29,13,0,0
"pP957I33dS",31,12,19,0,0,0
"pP957I33dS",46,16,19,0,0,34
"pP957I33dS",36,15,29,0,0,0
"pP957I33dS",69,6,21,0,0,18
"pP957I33dS",60,23,15,0,0,0
"jcw5V3K8Qz",61,16,13,0,0,0
"jcw5V3K8Qz",50,18,19,0,0,0
"jcw5V3K8Qz",49,19,18,0,0,0
"jcw5V3K8Qz",56,23,22,0,0,0
"jcw5V3K8Qz",50,16,17,0,0,0
"bS1NoTIWjP",57,26,15,0,0,0
"bS1NoTIWjP",56,12,22,0,0,0
"bS1NoTIWjP",58,21,18,34,0,0
"bS1NoTIWjP",57,5,21,0,0,0
"bS1NoTIWjP",35,18,23,0,0,0
"swa36RJL9b",50,12,30,0,0,0
"swa36RJL9b",49,13,28,0,0,0
"swa36RJL9b",50,10,19,0,0,0
"swa36RJL9b",53,18,20,0,0,0
"swa36RJL9b",58,13,19,0,0,0
"oZUMkcFQt9",42,16,22,0,0,0
"oZUMkcFQt9",44,21,25,0,0,0
"oZUMkcFQt9",53,17,18,32,0,0
"oZUMkcFQt9",48,18,23,32,0,0
"oZUMkcFQt9",58,17,22,0,0,0
"eCmSOdvLzw",46,12,21,0,0,21
"eCmSOdvLzw",56,16,27,0,0,22
"eCmSOdvLzw",57,9,31,0,0,0
"eCmSOdvLzw",63,19,21,0,0,0
"eCmSOdvLzw",51,17,11,0,0,0
"4hpfZTnuOg",45,15,16,0,0,0
"4hpfZTnuOg",62,17,20,0,0,0
"4hpfZTnuOg",45,16,16,0,0,0
"4hpfZTnuOg",43,16,26,0,0,0
"4hpfZTnuOg",48,18,23,0,0,0
"Tf4xe4tLlT",36,12,14,30,0,7
"Tf4xe4tLlT",41,16,22,0,0,0
"Tf4xe4tLlT",54,11,23,0,0,0
"Tf4xe4tLlT",52,13,20,0,0,0
"Tf4xe4tLlT",47,11,31,0,0,0
"wXtRq49LBL",56,13,20,0,0,0
"wXtRq49LBL",48,12,26,0,0,0
"wXtRq49LBL",43,19,22,0,0,0
"wXtRq49LBL",59,21,19,0,0,0
"wXtRq49LBL",71,6,19,0,0,0
"GZOgFOV4i4",52,19,27,0,0,29
"GZOgFOV4i4",56,19,16,0,0,0
"GZOgFOV4i4",40,11,15,0,0,0
"GZOgFOV4i4",66,21,28,0,0,0
"GZOgFOV4i4",53,19,26,0,0,0
"Vsivo2jnnX",54,18,26,0,0,0
"Vsivo2jnnX",48,16,22,0,0,0
"Vsivo2jnnX",59,14,28,0,0,0
"Vsivo2jnnX",44,20,33,0,0,0
"Vsivo2jnnX",52,24,26,0,0,0
"XJZdXZGJsJ",40,10,30,0,0,38
"XJZdXZGJsJ",45,17,23,0,0,0
"XJZdXZGJsJ",41,17,19,0,0,0
"XJZdXZGJsJ",52,15,24,0,0,0
"XJZdXZGJsJ",37,16,15,0,0,0
"2icsYrV2iX",35,20,11,0,0,28
"2icsYrV2iX",51,17,23,0,0,34
"2icsYrV2iX",73,16,20,0,0,0
"2icsYrV2iX",42,18,16,0,0,0
"2icsYrV2iX",54,18,16,0,0,0
"xJ5pXnDegM",42,17,27,0,0,0
"xJ5pXnDegM",54,21,21,0,0,0
"xJ5pXnDegM",40,18,20,0,0,0
"xJ5pXnDegM",50,23,18,0,0,0
"xJ5pXnDegM",42,15,12,0,0,32
"lhcMHDT4QH",58,18,28,0,0,0
"lhcMHDT4QH",51,16,17,0,0,0
"lhcMHDT4QH",61,9,16,0,0,0
"lhcMHDT4QH",40,13,27,0,0,0
"lhcMHDT4QH",39,12,28,44,0,0
"Jvupei4C8J",58,18,16,0,0,0
"Jvupei4C8J",55,14,16,0,0,0
"Jvupei4C8J",51,20,26,31,0,0
"Jvupei4C8J",64,13,24,0,0,29
"Jvupei4C8J",51,17,16,0,0,0
"CGblnYWBTF",39,12,14,0,0,0
"CGblnYWBTF",31,14,13,0,0,0
"CGblnYWBTF",57,15,31,0,0,0
"CGblnYWBTF",53,16,27,0,0,0
"CGblnYWBTF",50,18,21,0,0,0
"rKtJq0Hr6R",59,18,13,20,0,0
"rKtJq0Hr6R",40,18,23,0,0,0
"rKtJq0Hr6R",37,13,22,0,0,0
"rKtJq0Hr6R",50,16,21,0,0,0
"rKtJq0Hr6R",57,13,21,34,0,7
"TWZD3U2feo",51,17,27,0,0,27
"TWZD3U2feo",48,15,13,0,0,0
"TWZD3U2feo",43,12,16,0,0,0
"TWZD3U2feo",54,18,8,0,0,0
"TWZD3U2feo",46,14,15,0,0,0
"wjxV8dpBqt",40,13,15,0,0,41
"wjxV8dpBqt",44,10,13,0,0,0
"wjxV8dpBqt",54,19,11,0,0,0
"wjxV8dpBqt",56,14,23,0,0,0
"wjxV8dpBqt",47,14,19,0,0,0
"0Cw2x0rNm9",51,26,17,34,0,0
"0Cw2x0rNm9",55,19,18,0,0,33
"0Cw2x0rNm9",48,12,21,0,0,0
"0Cw2x0rNm9",41,15,17,0,0,0
"0Cw2x0rNm9",44,15,19,0,0,32
"tULgjVplGy",50,10,21,0,0,0
"tULgjVplGy",43,16,5,0,0,38
"tULgjVplGy",44,15,14,0,0,0
"tULgjVplGy",63,9,26,0,0,0
"tULgjVplGy",66,20,19,0,0,0
"PEelv0hTCc",55,19,17,0,0,0
"PEelv0hTCc",55,18,14,10,0,0
"PEelv0hTCc",56,13,19,0,0,0
"PEelv0hTCc",56,25,15,0,0,0
"PEelv0hTCc",41,13,21,0,0,0
"76ZS3MSX29",54,19,18,0,0,26
"76ZS3MSX29",41,10,18,0,0,0
"76ZS3MSX29",32,20,22,0,0,40
"76ZS3MSX29",60,10,18,0,0,0
"76ZS3MSX29",49,22,28,0,0,0
"Fo3NEj6q47",55,17,13,0,0,0
"Fo3NEj6q47",61,11,23,0,0,0
"Fo3NEj6q47",54,14,10,0,0,0
"Fo3NEj6q47",56,11,8,0,0,0
"Fo3NEj6q47",49,17,22,32,0,0
"EgCO3P9COE",38,23,15,0,0,0
"EgCO3P9COE",65,19,19,0,0,0
"EgCO3P9COE",41,16,28,0,0,0
"EgCO3P9COE",41,16,13,0,0,0
"EgCO3P9COE",57,12,26,0,0,0
"1AZLsTN1kw",46,14,21,0,0,0
"1AZLsTN1kw",40,18,23,33,0,0
"1AZLsTN1kw",47,17,14,0,0,25
"1AZLsTN1kw",47,15,18,32,0,0
"1AZLsTN1kw",59,17,19,0,0,0
"QFKVToNp9C",63,19,22,0,0,0
"QFKVToNp9C",39,18,25,0,0,0
"QFKVToNp9C",35,18,22,0,0,0
"QFKVToNp9C",51,23,27,0,0,0
"QFKVToNp9C",41,11,21,0,0,0
"KtaFCglyqq",48,16,16,39,0,0
"KtaFCglyqq",52,14,30,0,0,0
"KtaFCglyqq",49,17,19,0,0,34
"KtaFCglyqq",57,22,21,0,0,0
"KtaFCglyqq",49,12,9,0,0,0
"4s3AwuSTXR",34,17,17,0,0,0
"4s3AwuSTXR",42,15,20,0,0,0
"4s3AwuSTXR",49,18,20,0,0,0
"4s3AwuSTXR",47,15,22,0,0,0
"4s3AwuSTXR",39,17,15,0,0,0
"CO8fmMqWBO",43,25,16,0,0,0
"CO8fmMqWBO",52,13,27,0,0,0
"CO8fmMqWBO",45,13,19,0,0,0
"CO8fmMqWBO",57,16,19,0,0,30
"CO8fmMqWBO",52,13,25,0,0,0
"2u6a8wG5KZ",58,16,24,0,0,22
"2u6a8wG5KZ",46,14,19,0,0,0
"2u6a8wG5KZ",58,14,26,30,0,0
"2u6a8wG5KZ",46,12,31,19,0,31
"2u6a8wG5KZ",63,17,19,0,0,0
"OQmBHSxuOp",53,12,18,0,0,0
"OQmBHSxuOp",55,13,16,0,0,0
"OQmBHSxuOp",65,16,18,34,0,0
"OQmBHSxuOp",53,13,30,0,0,0
"OQmBHSxuOp",73,15,14,0,0,0
"22i9inWpOC",51,14,17,36,0,0
"22i9inWpOC",51,12,21,24,0,0
"22i9inWpOC",43,16,22,24,0,0
"22i9inWpOC",45,19,20,0,0,0
"22i9inWpOC",35,19,23,0,0,0
"UXylHD9XQ1",50,17,24,0,0,0
"UXylHD9XQ1",48,13,13,0,0,32
"UXylHD9XQ1",59,9,21,0,0,0
"UXylHD9XQ1",62,15,14,0,0,0
"UXylHD9XQ1",48,18,33,0,0,0
"PyputeYWFi",42,20,14,0,0,0
"PyputeYWFi",47,13,15,0,0,25
"PyputeYWFi",58,22,11,0,0,0
"PyputeYWFi",48,11,20,0,0,0
"PyputeYWFi",52,5,29,0,0,0
"HDSOA6pPTU",38,16,18,0,0,0
"HDSOA6pPTU",53,14,18,0,0,0
"HDSOA6pPTU",56,18,20,42,0,0
"HDSOA6pPTU",56,12,25,29,0,37
"HDSOA6pPTU",45,13,25,0,0,0
"dmpDsnDBC5",48,16,22,0,0,0
"dmpDsnDBC5",39,15,20,0,0,0
"dmpDsnDBC5",42,24,23,0,0,0
"dmpDsnDBC5",54,13,12,0,0,0
"dmpDsnDBC5",50,15,23,0,0,0
"av4RNUt9Nw",49,20,25,0,0,0
"av4RNUt9Nw",59,14,21,0,0,0
"av4RNUt9Nw",53,17,25,0,0,0
"av4RNUt9Nw",53,15,21,0,0,41
"av4RNUt9Nw",54,12,21,0,0,0
"K0KRHKh8ZD",38,20,19,0,0,19
"K0KRHKh8ZD",50,21,18,0,0,0
"K0KRHKh8ZD",51,21,19,0,0,0
"K0KRHKh8ZD",48,23,17,0,0,0
"K0KRHKh8ZD",48,13,22,0,0,0
"lSK9z9kfU7",57,5,26,0,0,0
"lSK9z9kfU7",53,18,21,0,0,0
"lSK9z9kfU7",50,20,27,0,0,0
"lSK9z9kfU7",50,14,19,0,0,0
"lSK9z9kfU7",71,15,19,0,0,25
"LZYhuN2MoQ",61,21,27,28,0,0
"LZYhuN2MoQ",51,14,25,0,0,0
"LZYhuN2MoQ",46,18,20,0,0,0
"LZYhuN2MoQ",42,16,18,0,0,0
"LZYhuN2MoQ",48,15,29,32,0,0
"emAkqduKG1",46,17,17,0,0,0
"emAkqduKG1",46,11,26,0,0,0
"emAkqduKG1",50,10,17,30,0,0
"emAkqduKG1",72,18,17,0,0,31
"emAkqduKG1",53,15,22,0,0,44
"elsB0cay4S",41,13,20,0,0,0
"elsB0cay4S",42,16,18,0,0,0
"elsB0cay4S",57,13,12,0,0,26
"elsB0cay4S",48,15,20,0,0,0
"elsB0cay4S",47,12,20,0,0,0
"LGLy4StGWt",47,13,18,0,0,0
"LGLy4StGWt",38,10,19,0,0,0
"LGLy4StGWt",39,14,15,0,0,0
"LGLy4StGWt",49,15,21,0,0,0
"LGLy4StGWt",35,16,22,0,0,0
"yG8a4pjoqh",64,19,26,0,0,0
"yG8a4pjoqh",47,14,13,0,0,0
"yG8a4pjoqh",46,26,21,0,0,0
"yG8a4pjoqh",57,18,27,40,0,0
"yG8a4pjoqh",55,18,32,0,0,17
"b5g2jNqatI",58,14,27,0,0,0
"b5g2jNqatI",67,22,16,0,0,0
"b5g2jNqatI",59,9,24,0,0,28
"b5g2jNqatI",50,12,14,0,0,0
"b5g2jNqatI",56,14,17,0,0,0
"CeQ2dAymNu",62,16,14,0,0,0
"CeQ2dAymNu",36,21,21,19,0,0
"CeQ2dAymNu",53,20,16,0,0,0
"CeQ2dAymNu",42,17,21,0,0,0
"CeQ2dAymNu",43,16,20,35,0,0
"87f4VkFhg1",46,10,19,0,0,0
"87f4VkFhg1",45,15,19,0,0,0
"87f4VkFhg1",60,17,22,39,0,0
"87f4VkFhg1",50,19,27,0,0,0
"87f4VkFhg1",61,21,22,0,0,35
"feht2RXsXK",37,17,22,32,0,30
"feht2RXsXK",61,20,20,0,0,0
"feht2RXsXK",54,18,15,0,0,0
"feht2RXsXK",40,16,9,0,0,0
"feht2RXsXK",53,12,19,42,0,0
"h9EyHzisQE",62,16,20,26,0,0
"h9EyHzisQE",68,21,15,0,0,0
"h9EyHzisQE",42,15,24,0,0,0
"h9EyHzisQE",39,20,15,34,0,36
"h9EyHzisQE",60,12,11,0,0,0
"AYLhnlzrTP",28,18,20,0,0,0
"AYLhnlzrTP",45,12,16,0,0,26
"AYLhnlzrTP",46,19,19,0,0,34
"AYLhnlzrTP",35,9,27,27,0,39
"AYLhnlzrTP",51,18,20,0,0,0
"5pAR5Krv6W",35,17,21,0,0,0
"5pAR5Krv6W",42,18,23,0,0,0
"5pAR5Krv6W",41,13,16,0,0,0
"5pAR5Krv6W",35,9,22,0,0,0
"5pAR5Krv6W",52,17,22,19,0,0
"E31ZLJUAqR",56,14,21,0,0,0
"E31ZLJUAqR",47,21,14,0,0,0
"E31ZLJUAqR",43,17,27,0,0,0
"E31ZLJUAqR",59,25,11,0,0,31
"E31ZLJUAqR",50,14,16,0,0,0
"RRc29Y4qNZ",58,19,14,0,0,43
"RRc29Y4qNZ",45,16,17,0,0,0
"RRc29Y4qNZ",46,13,23,37,0,0
"RRc29Y4qNZ",58,17,16,42,0,0
"RRc29Y4qNZ",55,20,18,0,0,0
"T9RIYmAwDu",48,16,17,0,0,0
"T9RIYmAwDu",49,21,23,0,0,0
"T9RIYmAwDu",47,18,19,0,0,0
"T9RIYmAwDu",43,15,22,21,0,19
"T9RIYmAwDu",47,11,24,24,0,0
"CJg9i9I4tG",46,13,20,0,0,0
"CJg9i9I4tG",60,12,19,0,0,25
"CJg9i9I4tG",53,19,12,34,0,42
"CJg9i9I4tG",59,14,20,28,0,38
"CJg9i9I4tG",45,17,31,35,0,0
"3xoNcibLzm",44,19,18,0,0,0
"3xoNcibLzm",47,16,22,0,0,0
"3xoNcibLzm",43,22,16,0,0,0
"3xoNcibLzm",54,23,16,0,0,0
"3xoNcibLzm",36,16,26,0,0,34
"BYwMHvEhIB",42,18,31,0,0,0
"BYwMHvEhIB",56,18,15,0,0,0
"BYwMHvEhIB",45,14,22,0,0,0
"BYwMHvEhIB",58,16,17,0,0,0
"BYwMHvEhIB",48,12,17,0,0,0
"NhKGgsWXDk",50,15,26,0,0,0
"NhKGgsWXDk",42,20,27,0,0,0
"NhKGgsWXDk",47,12,20,0,0,0
"NhKGgsWXDk",41,18,14,0,0,39
"NhKGgsWXDk",59,13,9,0,0,31
"K7ljtbzzDN",56,18,21,0,0,0
"K7ljtbzzDN",47,23,21,0,0,0
"K7ljtbzzDN",61,14,21,0,0,0
"K7ljtbzzDN",62,15,13,38,0,0
"K7ljtbzzDN",31,7,14,0,0,0
"Dww67Xn7Fi",54,16,19,0,0,0
"Dww67Xn7Fi",48,18,15,0,0,0
"Dww67Xn7Fi",54,17,24,0,0,25
"Dww67Xn7Fi",47,15,17,41,0,0
"Dww67Xn7Fi",65,14,25,30,0,0
"hyEVRJDYqN",39,19,16,0,0,0
"hyEVRJDYqN",73,12,11,0,0,0
"hyEVRJDYqN",43,18,25,0,0,0
"hyEVRJDYqN",56,16,24,0,0,0
"hyEVRJDYqN",40,14,10,0,0,0
"C6poYlOxaY",55,20,16,35,0,0
"C6poYlOxaY",48,19,23,0,0,0
"C6poYlOxaY",36,9,28,0,0,0
"C6poYlOxaY",55,21,23,0,0,0
"C6poYlOxaY",43,20,21,0,0,0
"pWy1vKy0JI",50,17,21,0,0,0
"pWy1vKy0JI",43,6,13,29,0,0
"pWy1vKy0JI",49,18,28,0,0,0
"pWy1vKy0JI",60,22,20,0,0,0
"pWy1vKy0JI",51,17,21,0,0,0
"GFM3LPbKUA",32,21,23,0,0,0
"GFM3LPbKUA",44,16,33,0,0,0
"GFM3LPbKUA",44,20,22,0,0,0
"GFM3LPbKUA",35,15,8,0,0,0
"GFM3LPbKUA",46,15,19,0,0,0
"eNajcfNLNw",48,21,15,0,0,0
"eNajcfNLNw",30,9,19,0,0,0
"eNajcfNLNw",41,20,17,0,0,0
"eNajcfNLNw",52,24,22,0,0,0
"eNajcfNLNw",43,18,25,0,0,0
"mjFK72Wj58",52,20,26,0,0,0
"mjFK72Wj58",53,15,27,0,0,0
"mjFK72Wj58",57,20,23,0,0,0
"mjFK72Wj58",36,12,17,30,0,37
"mjFK72Wj58",45,25,32,0,0,0
"gGO4LpZhZ0",51,13,24,0,0,0
"gGO4LpZhZ0",62,19,22,26,0,0
"gGO4LpZhZ0",44,11,19,0,0,0
"gGO4LpZhZ0",42,10,17,0,0,19
"gGO4LpZhZ0",52,11,18,0,0,0
"oyy7LzmRhd",61,16,16,0,0,0
"oyy7LzmRhd",54,19,22,0,0,0
"oyy7LzmRhd",51,14,15,0,0,0
"oyy7LzmRhd",37,21,27,0,0,0
"oyy7LzmRhd",51,14,11,0,0,0
"ZVbvBqAZMg",40,14,13,0,0,0
"ZVbvBqAZMg",51,16,23,0,0,0
"ZVbvBqAZMg",46,16,23,22,0,0
"ZVbvBqAZMg",54,17,16,0,0,0
"ZVbvBqAZMg",57,15,25,0,0,0
"v1ypkxYc7T",50,18,20,0,0,0
"v1ypkxYc7T",50,20,20,0,0,44
"v1ypkxYc7T",51,12,16,0,0,0
"v1ypkxYc7T",48,18,14,0,0,0
"v1ypkxYc7T",62,18,24,0,0,15
"f5mbx3qn5r",32,13,19,0,0,0
"f5mbx3qn5r",39,10,27,18,0,39
"f5mbx3qn5r",61,12,30,0,0,0
"f5mbx3qn5r",51,16,21,0,0,0
"f5mbx3qn5r",40,22,27,0,0,28
"iVB5oSr111",44,13,15,0,0,0
"iVB5oSr111",42,6,21,0,0,0
"iVB5oSr111",50,16,22,0,0,0
"iVB5oSr111",54,17,16,0,0,29
"iVB5oSr111",41,15,21,0,0,0
"ijFvgMVVbN",46,12,27,0,0,0
"ijFvgMVVbN",47,17,30,0,0,17
"ijFvgMVVbN",51,12,15,0,0,22
"ijFvgMVVbN",36,22,22,0,0,0
"ijFvgMVVbN",52,14,21,0,0,0
"hjMKicJS2P",59,15,24,37,0,33
"hjMKicJS2P",50,15,15,0,0,0
"hjMKicJS2P",45,18,14,0,0,0
"hjMKicJS2P",35,19,15,0,0,0
"hjMKicJS2P",41,20,30,0,0,0
"7ognuBUXOQ",54,10,27,0,0,0
"7ognuBUXOQ",43,26,17,0,0,0
"7ognuBUXOQ",33,18,24,0,0,0
"7ognuBUXOQ",60,19,21,0,0,0
"7ognuBUXOQ",56,20,23,0,0,0
"FTdHkgF1Mc",36,18,13,0,0,32
"FTdHkgF1Mc",42,14,32,0,0,0
"FTdHkgF1Mc",51,17,17,0,0,0
"FTdHkgF1Mc",40,15,14,0,0,0
"FTdHkgF1Mc",66,7,19,0,0,0
"m8E4Tm6GSX",33,11,27,23,0,32
"m8E4Tm6GSX",47,15,15,0,0,0
"m8E4Tm6GSX",42,11,23,0,0,0
"m8E4Tm6GSX",58,16,14,0,0,0
"m8E4Tm6GSX",52,13,25,0,0,0
"DBNDF2dasY",60,12,9,0,0,0
"DBNDF2dasY",45,10,23,0,0,0
"DBNDF2dasY",57,16,17,0,0,31
"DBNDF2dasY",44,13,17,0,0,0
"DBNDF2dasY",55,25,25,28,0,0
"6DZ4HskV2l",58,16,28,26,0,0
"6DZ4HskV2l",58,12,24,0,0,0
"6DZ4HskV2l",36,23,22,30,0,0
"6DZ4HskV2l",43,16,24,32,0,0
"6DZ4HskV2l",38,20,13,0,0,0
"1lbCKqRTEB",56,17,24,0,0,0
"1lbCKqRTEB",57,15,21,0,0,0
"1lbCKqRTEB",49,20,21,0,0,0
"1lbCKqRTEB",53,27,24,31,0,0
"1lbCKqRTEB",52,12,19,0,0,0
"mTJOZlRVop",49,16,17,0,0,21
"mTJOZlRVop",48,16,7,0,0,0
"mTJOZlRVop",57,17,18,0,0,0
"mTJOZlRVop",58,9,21,0,0,0
"mTJOZlRVop",42,18,25,0,0,0
"fdG3crNDha",63,22,28,0,0,0
"fdG3crNDha",48,11,19,0,0,31
"fdG3crNDha",44,9,30,0,0,0
"fdG3crNDha",56,11,21,0,0,37
"fdG3crNDha",36,14,20,0,0,0
"OpzDZYrr9o",57,23,29,0,0,0
"OpzDZYrr9o",49,13,19,0,0,0
"OpzDZYrr9o",39,10,20,0,0,0
"OpzDZYrr9o",39,14,15,0,0,36
"OpzDZYrr9o",50,14,16,0,0,19
"kyLqdkQbyM",43,12,22,21,0,0
"kyLqdkQbyM",50,19,23,0,0,0
"kyLqdkQbyM",46,18,18,0,0,0
"kyLqdkQbyM",49,20,18,0,0,0
"kyLqdkQbyM",41,9,16,0,0,0
"rcQAkZw2Ln",50,16,24,21,0,0
"rcQAkZw2Ln",43,22,21,0,0,22
"rcQAkZw2Ln",60,20,16,0,0,0
"rcQAkZw2Ln",37,15,20,0,0,0
"rcQAkZw2Ln",59,10,18,0,0,0
"ztJz2mddgZ",55,16,18,0,0,0
"ztJz2mddgZ",39,19,17,0,0,0
"ztJz2mddgZ",31,11,17,0,0,0
"ztJz2mddgZ",62,13,23,0,0,0
"ztJz2mddgZ",50,14,18,0,0,0
"9JmiAg1Pd0",53,18,29,0,0,0
"9JmiAg1Pd0",53,16,20,30,0,0
"9JmiAg1Pd0",47,14,16,0,0,0
"9JmiAg1Pd0",34,8,12,0,0,36
"9JmiAg1Pd0",52,16,16,0,0,0
"CvIrIjzTXR",59,21,22,0,0,0
"CvIrIjzTXR",51,19,16,27,0,31
"CvIrIjzTXR",56,21,14,38,0,0
"CvIrIjzTXR",53,16,22,0,0,0
"CvIrIjzTXR",48,21,21,0,0,21
"LUk6keSCbJ",49,22,16,0,0,0
"LUk6keSCbJ",45,16,21,0,0,0
"LUk6keSCbJ",44,12,31,0,0,0
"LUk6keSCbJ",58,15,19,0,0,0
"LUk6keSCbJ",57,22,13,30,0,0
"GoRYZsWg2r",48,13,24,0,0,0
"GoRYZsWg2r",60,19,16,0,0,0
"GoRYZsWg2r",34,21,19,0,0,0
"GoRYZsWg2r",56,14,22,0,0,0
"GoRYZsWg2r",39,14,17,0,0,40
"Czbt4UB2CN",40,12,17,0,0,0
"Czbt4UB2CN",56,13,23,0,0,0
"Czbt4UB2CN",43,14,14,0,0,0
"Czbt4UB2CN",35,18,24,0,0,0
"Czbt4UB2CN",48,19,16,0,0,0
"apOec3HKns",49,13,33,0,0,24
"apOec3HKns",46,23,23,31,0,0
"apOec3HKns",42,20,19,0,0,0
"apOec3HKns",62,18,14,0,0,0
"apOec3HKns",43,14,19,0,0,0
"dBKnkJgGk5",42,23,17,0,0,0
"dBKnkJgGk5",57,16,32,0,0,0
"dBKnkJgGk5",63,13,22,0,0,0
"dBKnkJgGk5",50,25,21,0,0,0
"dBKnkJgGk5",51,19,13,0,0,0
"duyXDvDLYk",46,20,26,38,0,0
"duyXDvDLYk",45,19,14,0,0,29
"duyXDvDLYk",47,17,25,0,0,0
"duyXDvDLYk",41,18,25,0,0,0
"duyXDvDLYk",63,18,20,0,0,0
"dc0vjQRz5v",50,17,19,0,0,0
"dc0vjQRz5v",39,24,24,0,0,17
"dc0vjQRz5v",68,19,30,0,0,0
"dc0vjQRz5v",51,14,18,0,0,0
"dc0vjQRz5v",56,15,21,0,0,0
"wKASwd0fdh",42,5,23,0,0,31
"wKASwd0fdh",53,14,13,0,0,0
"wKASwd0fdh",49,22,23,0,0,0
"wKASwd0fdh",43,9,22,0,0,51
"wKASwd0fdh",43,18,22,29,0,0
"kgiZrHjw51",33,15,15,33,0,0
"kgiZrHjw51",57,4,20,0,0,0
"kgiZrHjw51",32,8,18,0,0,0
"kgiZrHjw51",59,16,15,0,0,34
"kgiZrHjw51",47,19,17,0,0,0
