iso2,year,new_sp,gender,age_lb,age_ub,cases
GY,1999,178,m,55,64,NA
GY,2000,119,m,55,64,6
GY,2001,174,m,55,64,2
GY,2002,138,m,55,64,19
GY,2003,244,m,55,64,27
GY,2004,164,m,55,64,NA
GY,2005,240,m,55,64,41
GY,2006,294,m,55,64,15
GY,2007,233,m,55,64,12
GY,2008,320,m,55,64,22
HK,1980,NA,m,55,64,NA
HK,1981,NA,m,55,64,NA
HK,1982,NA,m,55,64,NA
HK,1983,NA,m,55,64,NA
HK,1984,NA,m,55,64,NA
HK,1985,NA,m,55,64,NA
HK,1986,NA,m,55,64,NA
HK,1987,NA,m,55,64,NA
HK,1988,NA,m,55,64,NA
HK,1989,NA,m,55,64,NA
HK,1990,NA,m,55,64,NA
HK,1991,NA,m,55,64,NA
HK,1992,0,m,55,64,NA
HK,1993,2429,m,55,64,NA
HK,1994,NA,m,55,64,NA
HK,1995,0,m,55,64,NA
HK,1996,1774,m,55,64,NA
HK,1997,1943,m,55,64,271
HK,1998,2091,m,55,64,NA
HK,1999,1536,m,55,64,233
HK,2000,1940,m,55,64,236
HK,2001,1857,m,55,64,201
HK,2002,1892,m,55,64,218
HK,2003,1794,m,55,64,180
HK,2004,1693,m,55,64,175
HK,2005,1561,m,55,64,168
HK,2006,1537,m,55,64,161
HK,2007,1501,m,55,64,175
HK,2008,1459,m,55,64,208
HN,1980,NA,m,55,64,NA
HN,1981,NA,m,55,64,NA
HN,1982,NA,m,55,64,NA
HN,1983,NA,m,55,64,NA
HN,1984,NA,m,55,64,NA
HN,1985,NA,m,55,64,NA
HN,1986,NA,m,55,64,NA
HN,1987,NA,m,55,64,NA
HN,1988,NA,m,55,64,NA
HN,1989,NA,m,55,64,NA
HN,1990,NA,m,55,64,NA
HN,1991,NA,m,55,64,NA
HN,1992,NA,m,55,64,NA
HN,1993,2016,m,55,64,NA
HN,1994,2385,m,55,64,NA
HN,1995,2306,m,55,64,236
HN,1996,1808,m,55,64,190
HN,1997,1928,m,55,64,140
HN,1998,2311,m,55,64,181
HN,1999,2415,m,55,64,190
HN,2000,3404,m,55,64,214
HN,2001,3141,m,55,64,257
HN,2002,3080,m,55,64,257
HN,2003,2139,m,55,64,161
HN,2004,2011,m,55,64,189
HN,2005,2069,m,55,64,134
HN,2006,2018,m,55,64,96
HN,2007,1974,m,55,64,123
HN,2008,1897,m,55,64,103
HR,1980,NA,m,55,64,NA
HR,1981,NA,m,55,64,NA
HR,1982,NA,m,55,64,NA
HR,1983,NA,m,55,64,NA
HR,1984,NA,m,55,64,NA
HR,1985,NA,m,55,64,NA
HR,1986,NA,m,55,64,NA
HR,1987,NA,m,55,64,NA
HR,1988,NA,m,55,64,NA
HR,1989,NA,m,55,64,NA
HR,1990,NA,m,55,64,NA
HR,1991,NA,m,55,64,NA
HR,1992,NA,m,55,64,NA
HR,1993,NA,m,55,64,NA
HR,1994,NA,m,55,64,NA
HR,1995,1204,m,55,64,178
HR,1996,1228,m,55,64,NA
HR,1997,1073,m,55,64,118
HR,1998,1129,m,55,64,106
HR,1999,748,m,55,64,46
HR,2000,0,m,55,64,NA
HR,2001,421,m,55,64,88
HR,2002,437,m,55,64,32
HR,2003,438,m,55,64,42
HR,2004,416,m,55,64,39
HR,2005,372,m,55,64,47
HR,2006,396,m,55,64,30
HR,2007,382,m,55,64,NA
HR,2008,328,m,55,64,32
HT,1980,NA,m,55,64,NA
HT,1981,NA,m,55,64,NA
HT,1982,NA,m,55,64,NA
HT,1983,NA,m,55,64,NA
HT,1984,NA,m,55,64,NA
HT,1985,NA,m,55,64,NA
HT,1986,NA,m,55,64,NA
HT,1987,NA,m,55,64,NA
HT,1988,NA,m,55,64,NA
HT,1989,NA,m,55,64,NA
HT,1991,NA,m,55,64,NA
HT,1995,NA,m,55,64,NA
HT,1996,3524,m,55,64,87
HT,1997,5497,m,55,64,150
HT,1998,6442,m,55,64,177
HT,1999,6828,m,55,64,186
HT,2000,5887,m,55,64,147
HT,2001,5607,m,55,64,169
HT,2002,6188,m,55,64,184
HT,2003,7015,m,55,64,208
HT,2004,7044,m,55,64,207
HT,2005,7340,m,55,64,222
HT,2006,7461,m,55,64,201
HT,2007,7915,m,55,64,219
HT,2008,8171,m,55,64,242
HU,1980,NA,m,55,64,NA
HU,1981,NA,m,55,64,NA
HU,1982,NA,m,55,64,NA
HU,1983,NA,m,55,64,NA
HU,1984,NA,m,55,64,NA
HU,1985,NA,m,55,64,NA
HU,1986,NA,m,55,64,NA
HU,1987,NA,m,55,64,NA
HU,1988,NA,m,55,64,NA
HU,1989,NA,m,55,64,NA
HU,1990,NA,m,55,64,NA
HU,1991,NA,m,55,64,NA
HU,1992,NA,m,55,64,NA
HU,1993,1905,m,55,64,NA
HU,1994,1357,m,55,64,NA
HU,1995,796,m,55,64,NA
HU,1996,1066,m,55,64,140
HU,1997,702,m,55,64,90
HU,1998,667,m,55,64,62
HU,1999,660,m,55,64,74
HU,2000,412,m,55,64,58
HU,2001,546,m,55,64,73
HU,2002,556,m,55,64,61
HU,2003,526,m,55,64,70
HU,2004,560,m,55,64,64
HU,2005,423,m,55,64,67
HU,2006,422,m,55,64,54
HU,2007,381,m,55,64,50
HU,2008,346,m,55,64,72
ID,1980,NA,m,55,64,NA
ID,1981,NA,m,55,64,NA
ID,1982,NA,m,55,64,NA
ID,1983,NA,m,55,64,NA
ID,1984,NA,m,55,64,NA
ID,1985,NA,m,55,64,NA
ID,1986,NA,m,55,64,NA
ID,1988,NA,m,55,64,NA
ID,1989,NA,m,55,64,NA
ID,1990,NA,m,55,64,NA
ID,1991,NA,m,55,64,NA
ID,1992,NA,m,55,64,NA
ID,1993,62966,m,55,64,NA
ID,1994,49647,m,55,64,NA
ID,1995,31768,m,55,64,228
ID,1996,11790,m,55,64,1037
ID,1997,19492,m,55,64,1461
ID,1998,32280,m,55,64,2654
ID,1999,49172,m,55,64,3267
ID,2000,52338,m,55,64,NA
ID,2001,53965,m,55,64,4076
ID,2002,76230,m,55,64,5332
ID,2003,92566,m,55,64,6720
ID,2004,128981,m,55,64,9669
ID,2005,158640,m,55,64,13509
ID,2006,175320,m,55,64,15869
ID,2007,160617,m,55,64,14176
ID,2008,166376,m,55,64,14907
IE,1980,NA,m,55,64,NA
IE,1981,NA,m,55,64,NA
IE,1982,NA,m,55,64,NA
IE,1983,NA,m,55,64,NA
IE,1984,NA,m,55,64,NA
IE,1985,NA,m,55,64,NA
IE,1986,NA,m,55,64,NA
IE,1987,NA,m,55,64,NA
IE,1988,NA,m,55,64,NA
IE,1989,NA,m,55,64,NA
IE,1990,NA,m,55,64,NA
IE,1991,NA,m,55,64,NA
IE,1992,NA,m,55,64,NA
IE,1993,NA,m,55,64,NA
IE,1994,NA,m,55,64,NA
IE,1995,NA,m,55,64,NA
IE,1996,339,m,55,64,NA
IE,1997,123,m,55,64,NA
IE,1998,116,m,55,64,8
IE,1999,117,m,55,64,7
IE,2000,138,m,55,64,4
IE,2001,123,m,55,64,7
IE,2002,100,m,55,64,12
IE,2003,141,m,55,64,7
IE,2004,127,m,55,64,7
IE,2005,130,m,55,64,7
IE,2006,133,m,55,64,16
IE,2007,135,m,55,64,26
IE,2008,123,m,55,64,10
IL,1980,NA,m,55,64,NA
IL,1981,NA,m,55,64,NA
IL,1982,NA,m,55,64,NA
IL,1983,NA,m,55,64,NA
IL,1984,NA,m,55,64,NA
IL,1985,NA,m,55,64,NA
IL,1986,NA,m,55,64,NA
IL,1987,NA,m,55,64,NA
IL,1988,NA,m,55,64,NA
IL,1989,NA,m,55,64,NA
IL,1990,NA,m,55,64,NA
IL,1991,NA,m,55,64,NA
IL,1992,NA,m,55,64,NA
IL,1993,150,m,55,64,NA
IL,1994,129,m,55,64,NA
IL,1995,NA,m,55,64,NA
IL,1996,147,m,55,64,11
IL,1997,207,m,55,64,19
IL,1998,221,m,55,64,16
IL,1999,170,m,55,64,10
IL,2000,17,m,55,64,10
IL,2001,172,m,55,64,10
IL,2002,164,m,55,64,9
IL,2003,150,m,55,64,6
IL,2004,91,m,55,64,3
IL,2005,98,m,55,64,5
IL,2006,72,m,55,64,6
IL,2007,143,m,55,64,10
IL,2008,173,m,55,64,15
IN,1980,NA,m,55,64,NA
IN,1981,NA,m,55,64,NA
IN,1982,NA,m,55,64,NA
IN,1983,NA,m,55,64,NA
IN,1984,NA,m,55,64,NA
IN,1985,NA,m,55,64,NA
IN,1986,NA,m,55,64,NA
IN,1987,NA,m,55,64,NA
IN,1988,NA,m,55,64,NA
IN,1989,NA,m,55,64,NA
IN,1990,NA,m,55,64,NA
IN,1991,NA,m,55,64,NA
IN,1992,NA,m,55,64,NA
IN,1993,225256,m,55,64,NA
IN,1994,226543,m,55,64,NA
IN,1995,264515,m,55,64,123
IN,1996,290953,m,55,64,424
IN,1997,274877,m,55,64,499
IN,1998,278275,m,55,64,885
IN,1999,345150,m,55,64,3864
IN,2000,349374,m,55,64,15308
IN,2001,384827,m,55,64,14879
IN,2002,395833,m,55,64,28199
IN,2003,433564,m,55,64,33739
IN,2004,489195,m,55,64,40769
IN,2005,508890,m,55,64,43038
IN,2006,553851,m,55,64,49320
IN,2007,592587,m,55,64,53414
IN,2008,615977,m,55,64,56928
IQ,1980,NA,m,55,64,NA
IQ,1981,NA,m,55,64,NA
IQ,1982,NA,m,55,64,NA
IQ,1983,NA,m,55,64,NA
IQ,1984,NA,m,55,64,NA
IQ,1985,NA,m,55,64,NA
IQ,1986,NA,m,55,64,NA
IQ,1987,NA,m,55,64,NA
IQ,1988,1550,m,55,64,NA
IQ,1989,1231,m,55,64,NA
IQ,1990,1587,m,55,64,NA
IQ,1991,1512,m,55,64,NA
IQ,1992,2304,m,55,64,NA
IQ,1993,5240,m,55,64,NA
IQ,1994,5781,m,55,64,NA
IQ,1995,3194,m,55,64,900
IQ,1996,10320,m,55,64,NA
IQ,1997,8164,m,55,64,664
IQ,1998,8933,m,55,64,735
IQ,1999,9908,m,55,64,632
IQ,2000,3194,m,55,64,135
IQ,2001,3559,m,55,64,200
IQ,2002,3895,m,55,64,205
IQ,2003,3577,m,55,64,168
IQ,2004,3381,m,55,64,183
IQ,2005,3096,m,55,64,189
IQ,2006,2886,m,55,64,147
IQ,2007,2726,m,55,64,188
IQ,2008,3150,m,55,64,224
IR,1980,NA,m,55,64,NA
IR,1981,NA,m,55,64,NA
IR,1982,NA,m,55,64,NA
IR,1983,NA,m,55,64,NA
IR,1984,NA,m,55,64,NA
IR,1985,NA,m,55,64,NA
IR,1986,NA,m,55,64,NA
IR,1987,NA,m,55,64,NA
IR,1988,NA,m,55,64,NA
IR,1989,NA,m,55,64,NA
IR,1990,NA,m,55,64,NA
IR,1991,NA,m,55,64,NA
IR,1992,NA,m,55,64,NA
IR,1993,NA,m,55,64,NA
IR,1994,4615,m,55,64,NA
IR,1995,5347,m,55,64,737
IR,1996,5373,m,55,64,450
IR,1997,5253,m,55,64,395
IR,1998,5105,m,55,64,363
IR,1999,5426,m,55,64,335
IR,2000,5361,m,55,64,344
IR,2001,5529,m,55,64,299
IR,2002,5366,m,55,64,302
IR,2003,5188,m,55,64,294
IR,2004,4900,m,55,64,298
IR,2005,4581,m,55,64,260
IR,2006,4802,m,55,64,249
IR,2007,4701,m,55,64,261
IR,2008,4722,m,55,64,267
IS,1980,NA,m,55,64,NA
IS,1981,NA,m,55,64,NA
IS,1982,NA,m,55,64,NA
IS,1983,NA,m,55,64,NA
IS,1984,NA,m,55,64,NA
IS,1985,NA,m,55,64,NA
IS,1986,NA,m,55,64,NA
IS,1987,NA,m,55,64,NA
IS,1988,NA,m,55,64,NA
IS,1989,NA,m,55,64,NA
IS,1990,NA,m,55,64,NA
IS,1991,NA,m,55,64,NA
IS,1992,NA,m,55,64,NA
IS,1993,NA,m,55,64,NA
IS,1994,6,m,55,64,NA
IS,1995,2,m,55,64,0
IS,1996,1,m,55,64,NA
IS,1997,4,m,55,64,0
IS,1998,2,m,55,64,0
IS,1999,2,m,55,64,NA
IS,2000,1,m,55,64,NA
IS,2001,3,m,55,64,NA
IS,2002,2,m,55,64,0
IS,2003,1,m,55,64,0
IS,2004,2,m,55,64,1
IS,2005,2,m,55,64,0
IS,2006,4,m,55,64,0
IS,2007,2,m,55,64,0
IS,2008,2,m,55,64,0
IT,1980,NA,m,55,64,NA
IT,1981,NA,m,55,64,NA
IT,1982,NA,m,55,64,NA
IT,1983,NA,m,55,64,NA
IT,1984,NA,m,55,64,NA
IT,1985,NA,m,55,64,NA
IT,1986,NA,m,55,64,NA
IT,1987,NA,m,55,64,NA
IT,1988,NA,m,55,64,NA
IT,1989,NA,m,55,64,NA
IT,1990,NA,m,55,64,NA
IT,1991,NA,m,55,64,NA
IT,1992,NA,m,55,64,NA
IT,1993,NA,m,55,64,NA
IT,1994,1441,m,55,64,NA
IT,1995,1413,m,55,64,124
IT,1996,1738,m,55,64,155
IT,1997,1903,m,55,64,187
IT,1998,2361,m,55,64,226
IT,1999,1277,m,55,64,104
IT,2000,687,m,55,64,54
IT,2001,1361,m,55,64,50
IT,2002,1275,m,55,64,68
IT,2003,1481,m,55,64,61
IT,2004,1058,m,55,64,43
IT,2005,1275,m,55,64,61
IT,2006,1377,m,55,64,75
IT,2007,979,m,55,64,48
IT,2008,938,m,55,64,42
JM,1980,NA,m,55,64,NA
JM,1981,NA,m,55,64,NA
JM,1982,NA,m,55,64,NA
JM,1983,NA,m,55,64,NA
JM,1984,NA,m,55,64,NA
JM,1985,NA,m,55,64,NA
JM,1986,NA,m,55,64,NA
JM,1987,NA,m,55,64,NA
JM,1988,NA,m,55,64,NA
JM,1989,NA,m,55,64,NA
JM,1990,NA,m,55,64,NA
JM,1991,NA,m,55,64,NA
JM,1992,NA,m,55,64,NA
JM,1993,83,m,55,64,NA
JM,1994,61,m,55,64,NA
JM,1995,93,m,55,64,8
JM,1996,81,m,55,64,8
JM,1997,84,m,55,64,8
JM,1998,90,m,55,64,7
JM,1999,90,m,55,64,15
JM,2000,90,m,55,64,6
JM,2001,75,m,55,64,1
JM,2002,60,m,55,64,7
JM,2003,81,m,55,64,4
JM,2004,69,m,55,64,8
JM,2005,53,m,55,64,6
JM,2006,61,m,55,64,6
JM,2007,78,m,55,64,7
JM,2008,78,m,55,64,11
JO,1980,NA,m,55,64,NA
JO,1981,NA,m,55,64,NA
JO,1982,NA,m,55,64,NA
JO,1983,NA,m,55,64,NA
JO,1984,NA,m,55,64,NA
JO,1985,NA,m,55,64,NA
JO,1986,NA,m,55,64,NA
JO,1987,NA,m,55,64,NA
JO,1988,NA,m,55,64,NA
JO,1989,NA,m,55,64,NA
JO,1990,NA,m,55,64,NA
JO,1991,NA,m,55,64,NA
JO,1992,NA,m,55,64,NA
JO,1993,173,m,55,64,NA
JO,1994,161,m,55,64,NA
JO,1995,187,m,55,64,26
JO,1996,170,m,55,64,21
JO,1997,136,m,55,64,19
JO,1998,110,m,55,64,10
JO,1999,102,m,55,64,8
JO,2000,89,m,55,64,14
JO,2001,94,m,55,64,8
JO,2002,91,m,55,64,11
JO,2003,108,m,55,64,13
JO,2004,91,m,55,64,17
JO,2005,86,m,55,64,6
JO,2006,104,m,55,64,4
JO,2007,109,m,55,64,7
JO,2008,104,m,55,64,13
JP,1980,NA,m,55,64,NA
JP,1981,NA,m,55,64,NA
JP,1982,NA,m,55,64,NA
JP,1983,NA,m,55,64,NA
JP,1984,NA,m,55,64,NA
JP,1985,NA,m,55,64,NA
JP,1986,NA,m,55,64,NA
JP,1987,NA,m,55,64,NA
JP,1988,NA,m,55,64,NA
JP,1989,NA,m,55,64,NA
JP,1990,NA,m,55,64,NA
JP,1991,NA,m,55,64,NA
JP,1992,NA,m,55,64,NA
JP,1993,17890,m,55,64,NA
JP,1994,16770,m,55,64,NA
JP,1995,14367,m,55,64,2059
JP,1996,12867,m,55,64,1878
JP,1997,13571,m,55,64,1908
JP,1998,11935,m,55,64,1660
JP,1999,12909,m,55,64,1768
JP,2000,11853,m,55,64,1509
JP,2001,11408,m,55,64,1513
JP,2002,10807,m,55,64,1334
JP,2003,10843,m,55,64,1388
JP,2004,10471,m,55,64,1363
JP,2005,10931,m,55,64,1418
JP,2006,10159,m,55,64,1388
JP,2007,9433,m,55,64,1174
JP,2008,8995,m,55,64,1063
KE,1980,NA,m,55,64,NA
KE,1981,NA,m,55,64,NA
KE,1983,NA,m,55,64,NA
KE,1985,NA,m,55,64,NA
KE,1986,NA,m,55,64,NA
KE,1987,5900,m,55,64,NA
KE,1988,6400,m,55,64,NA
KE,1989,6600,m,55,64,NA
KE,1990,6800,m,55,64,NA
KE,1991,7000,m,55,64,NA
KE,1992,7700,m,55,64,NA
KE,1993,10149,m,55,64,NA
KE,1994,11324,m,55,64,NA
KE,1995,13934,m,55,64,485
KE,1996,16978,m,55,64,498
KE,1997,19040,m,55,64,482
KE,1998,24029,m,55,64,626
KE,1999,27197,m,55,64,645
KE,2000,28773,m,55,64,630
KE,2001,31307,m,55,64,723
KE,2002,34337,m,55,64,807
KE,2003,38158,m,55,64,928
KE,2004,41167,m,55,64,973
KE,2005,40389,m,55,64,1031
KE,2006,39154,m,55,64,1037
KE,2007,38360,m,55,64,1084
KE,2008,36811,m,55,64,1025
KG,1980,NA,m,55,64,NA
KG,1981,NA,m,55,64,NA
KG,1982,NA,m,55,64,NA
KG,1983,NA,m,55,64,NA
KG,1984,NA,m,55,64,NA
KG,1985,NA,m,55,64,NA
KG,1986,NA,m,55,64,NA
KG,1987,NA,m,55,64,NA
KG,1988,NA,m,55,64,NA
KG,1989,NA,m,55,64,NA
KG,1990,NA,m,55,64,NA
KG,1991,NA,m,55,64,NA
KG,1992,NA,m,55,64,NA
KG,1993,NA,m,55,64,NA
KG,1994,681,m,55,64,NA
KG,1995,832,m,55,64,38
KG,1996,991,m,55,64,38
KG,1997,1536,m,55,64,90
KG,1998,830,m,55,64,43
KG,1999,1642,m,55,64,73
KG,2000,1296,m,55,64,52
KG,2001,0,m,55,64,54
KG,2002,1587,m,55,64,61
KG,2003,1643,m,55,64,63
KG,2004,1761,m,55,64,58
KG,2005,1972,m,55,64,66
KG,2006,1833,m,55,64,75
KG,2007,1720,m,55,64,62
KG,2008,1712,m,55,64,70
KH,1980,NA,m,55,64,NA
KH,1981,NA,m,55,64,NA
KH,1982,NA,m,55,64,NA
KH,1983,NA,m,55,64,NA
KH,1984,NA,m,55,64,NA
KH,1985,NA,m,55,64,NA
KH,1986,NA,m,55,64,NA
KH,1987,NA,m,55,64,NA
KH,1988,NA,m,55,64,NA
KH,1989,NA,m,55,64,NA
KH,1990,NA,m,55,64,NA
KH,1991,NA,m,55,64,NA
KH,1992,NA,m,55,64,NA
KH,1993,NA,m,55,64,NA
KH,1994,11058,m,55,64,NA
KH,1995,11101,m,55,64,1257
KH,1996,12065,m,55,64,1226
KH,1997,12686,m,55,64,NA
KH,1998,13865,m,55,64,1293
KH,1999,15744,m,55,64,1578
KH,2000,14822,m,55,64,1373
KH,2001,14361,m,55,64,1403
KH,2002,17258,m,55,64,1624
KH,2003,18923,m,55,64,1729
KH,2004,18978,m,55,64,1759
KH,2005,21001,m,55,64,1964
KH,2006,19294,m,55,64,1689
KH,2007,19421,m,55,64,1761
KH,2008,19860,m,55,64,1746
KI,1980,NA,m,55,64,NA
KI,1981,NA,m,55,64,NA
KI,1982,NA,m,55,64,NA
KI,1983,NA,m,55,64,NA
KI,1984,NA,m,55,64,NA
KI,1985,NA,m,55,64,NA
KI,1986,NA,m,55,64,NA
KI,1987,NA,m,55,64,NA
KI,1988,NA,m,55,64,NA
KI,1989,NA,m,55,64,NA
KI,1990,NA,m,55,64,NA
KI,1991,NA,m,55,64,NA
KI,1992,NA,m,55,64,NA
KI,1993,99,m,55,64,NA
KI,1994,184,m,55,64,NA
KI,1995,NA,m,55,64,NA
KI,1996,144,m,55,64,2
KI,1997,50,m,55,64,1
KI,1998,52,m,55,64,2
KI,1999,59,m,55,64,4
KI,2000,54,m,55,64,8
KI,2001,64,m,55,64,5
KI,2002,82,m,55,64,7
KI,2003,99,m,55,64,6
KI,2004,142,m,55,64,9
KI,2005,124,m,55,64,4
KI,2006,129,m,55,64,3
KI,2007,103,m,55,64,10
KI,2008,147,m,55,64,2
KM,1988,NA,m,55,64,NA
KM,1989,NA,m,55,64,NA
KM,1990,NA,m,55,64,NA
KM,1991,NA,m,55,64,NA
KM,1992,NA,m,55,64,NA
KM,1993,NA,m,55,64,NA
KM,1994,NA,m,55,64,NA
KM,1995,103,m,55,64,8
KM,1996,107,m,55,64,8
KM,1997,100,m,55,64,NA
KM,1998,99,m,55,64,6
KM,1999,112,m,55,64,NA
KM,2000,87,m,55,64,3
KM,2001,92,m,55,64,3
KM,2002,72,m,55,64,3
KM,2003,48,m,55,64,3
KM,2004,63,m,55,64,NA
KM,2005,79,m,55,64,2
KM,2006,67,m,55,64,4
KM,2007,NA,m,55,64,NA
KM,2008,77,m,55,64,5
KN,1980,NA,m,55,64,NA
KN,1981,NA,m,55,64,NA
KN,1982,NA,m,55,64,NA
KN,1983,NA,m,55,64,NA
KN,1984,NA,m,55,64,NA
KN,1985,NA,m,55,64,NA
KN,1986,NA,m,55,64,NA
KN,1987,NA,m,55,64,NA
KN,1988,NA,m,55,64,NA
KN,1989,NA,m,55,64,NA
KN,1990,NA,m,55,64,NA
KN,1991,NA,m,55,64,NA
KN,1992,NA,m,55,64,NA
KN,1993,2,m,55,64,NA
KN,1994,2,m,55,64,NA
KN,1995,4,m,55,64,NA
KN,1996,2,m,55,64,0
KN,1997,NA,m,55,64,NA
KN,1998,4,m,55,64,0
KN,1999,2,m,55,64,NA
KN,2000,0,m,55,64,NA
KN,2001,0,m,55,64,NA
KN,2002,1,m,55,64,NA
KN,2003,NA,m,55,64,NA
KN,2004,0,m,55,64,NA
KN,2005,0,m,55,64,NA
KN,2006,1,m,55,64,1
KN,2007,4,m,55,64,NA
KN,2008,5,m,55,64,0
KP,1988,NA,m,55,64,NA
KP,1996,NA,m,55,64,NA
KP,1997,3980,m,55,64,430
KP,1998,403,m,55,64,31
KP,1999,5073,m,55,64,151
KP,2000,16440,m,55,64,1167
KP,2001,14429,m,55,64,1149
KP,2002,18576,m,55,64,1235
KP,2003,17392,m,55,64,1412
KP,2004,18479,m,55,64,1464
KP,2005,17796,m,55,64,1185
KP,2006,18435,m,55,64,1479
KP,2007,23575,m,55,64,2093
KP,2008,28026,m,55,64,2704
KR,1980,NA,m,55,64,NA
KR,1981,NA,m,55,64,NA
KR,1982,NA,m,55,64,NA
KR,1983,NA,m,55,64,NA
KR,1984,NA,m,55,64,NA
KR,1985,NA,m,55,64,NA
KR,1986,NA,m,55,64,NA
KR,1987,NA,m,55,64,NA
KR,1988,NA,m,55,64,NA
KR,1989,NA,m,55,64,NA
KR,1990,NA,m,55,64,NA
KR,1991,NA,m,55,64,NA
KR,1992,NA,m,55,64,NA
KR,1993,16630,m,55,64,NA
KR,1994,13266,m,55,64,NA
KR,1995,11754,m,55,64,1307
KR,1996,11420,m,55,64,1216
KR,1997,9957,m,55,64,1069
KR,1998,10359,m,55,64,1074
KR,1999,9559,m,55,64,962
KR,2000,8216,m,55,64,731
KR,2001,11805,m,55,64,1103
KR,2002,11345,m,55,64,1029
KR,2003,10976,m,55,64,992
KR,2004,11471,m,55,64,1017
KR,2005,11638,m,55,64,1005
KR,2006,11513,m,55,64,955
KR,2007,10927,m,55,64,906
KR,2008,11048,m,55,64,958
KW,1980,NA,m,55,64,NA
KW,1981,NA,m,55,64,NA
KW,1982,NA,m,55,64,NA
KW,1983,NA,m,55,64,NA
KW,1984,NA,m,55,64,NA
KW,1985,NA,m,55,64,NA
KW,1986,NA,m,55,64,NA
KW,1987,NA,m,55,64,NA
KW,1988,NA,m,55,64,NA
KW,1989,NA,m,55,64,NA
KW,1990,NA,m,55,64,NA
KW,1991,NA,m,55,64,NA
KW,1992,NA,m,55,64,NA
KW,1993,148,m,55,64,NA
KW,1994,155,m,55,64,NA
KW,1995,175,m,55,64,9
KW,1996,153,m,55,64,4
KW,1997,201,m,55,64,6
KW,1998,185,m,55,64,11
KW,1999,169,m,55,64,10
KW,2000,180,m,55,64,11
KW,2001,174,m,55,64,1
KW,2002,206,m,55,64,9
KW,2003,201,m,55,64,11
KW,2004,247,m,55,64,9
KW,2005,187,m,55,64,8
KW,2006,284,m,55,64,14
KW,2007,274,m,55,64,8
KW,2008,345,m,55,64,11
KY,1980,NA,m,55,64,NA
KY,1981,NA,m,55,64,NA
KY,1982,NA,m,55,64,NA
KY,1983,NA,m,55,64,NA
KY,1984,NA,m,55,64,NA
KY,1985,NA,m,55,64,NA
KY,1986,NA,m,55,64,NA
KY,1987,NA,m,55,64,NA
KY,1988,NA,m,55,64,NA
KY,1989,NA,m,55,64,NA
KY,1990,NA,m,55,64,NA
KY,1991,NA,m,55,64,NA
KY,1992,NA,m,55,64,NA
KY,1993,2,m,55,64,NA
KY,1995,0,m,55,64,NA
KY,1996,0,m,55,64,NA
KY,1997,0,m,55,64,NA
KY,1998,2,m,55,64,0
KY,1999,2,m,55,64,0
KY,2000,5,m,55,64,1
KY,2001,1,m,55,64,0
KY,2002,0,m,55,64,NA
KY,2003,0,m,55,64,0
KY,2004,1,m,55,64,0
KY,2005,NA,m,55,64,NA
KY,2006,0,m,55,64,0
KY,2007,1,m,55,64,1
KY,2008,NA,m,55,64,NA
KZ,1980,NA,m,55,64,NA
KZ,1981,NA,m,55,64,NA
KZ,1982,NA,m,55,64,NA
KZ,1983,NA,m,55,64,NA
KZ,1984,NA,m,55,64,NA
KZ,1985,NA,m,55,64,NA
KZ,1986,NA,m,55,64,NA
KZ,1987,NA,m,55,64,NA
KZ,1988,NA,m,55,64,NA
KZ,1989,NA,m,55,64,NA
KZ,1990,NA,m,55,64,NA
KZ,1991,NA,m,55,64,NA
KZ,1992,NA,m,55,64,NA
KZ,1993,NA,m,55,64,NA
KZ,1994,NA,m,55,64,NA
KZ,1995,3022,m,55,64,NA
KZ,1996,4290,m,55,64,NA
KZ,1997,4332,m,55,64,485
KZ,1998,6180,m,55,64,515
KZ,1999,6977,m,55,64,368
KZ,2000,8903,m,55,64,439
KZ,2001,9079,m,55,64,429
KZ,2002,9452,m,55,64,435
KZ,2003,8665,m,55,64,NA
KZ,2004,7927,m,55,64,336
KZ,2005,6911,m,55,64,274
KZ,2006,6205,m,55,64,287
KZ,2007,6195,m,55,64,279
KZ,2008,6193,m,55,64,306
LA,1980,NA,m,55,64,NA
LA,1982,NA,m,55,64,NA
LA,1983,NA,m,55,64,NA
LA,1984,NA,m,55,64,NA
LA,1985,NA,m,55,64,NA
LA,1986,NA,m,55,64,NA
LA,1987,NA,m,55,64,NA
LA,1988,NA,m,55,64,NA
LA,1989,NA,m,55,64,NA
LA,1990,NA,m,55,64,NA
LA,1991,NA,m,55,64,NA
LA,1992,NA,m,55,64,NA
LA,1993,NA,m,55,64,NA
LA,1994,NA,m,55,64,NA
LA,1995,478,m,55,64,90
LA,1996,886,m,55,64,127
LA,1997,1234,m,55,64,156
LA,1998,1494,m,55,64,211
LA,1999,1706,m,55,64,193
LA,2000,1526,m,55,64,177
LA,2001,1563,m,55,64,186
LA,2002,1829,m,55,64,227
LA,2003,1866,m,55,64,207
LA,2004,2226,m,55,64,259
LA,2005,2806,m,55,64,300
LA,2006,3041,m,55,64,345
LA,2007,3080,m,55,64,361
LA,2008,3079,m,55,64,409
LB,1981,NA,m,55,64,NA
LB,1982,NA,m,55,64,NA
LB,1983,NA,m,55,64,NA
LB,1984,NA,m,55,64,NA
LB,1985,NA,m,55,64,NA
LB,1986,NA,m,55,64,NA
LB,1987,NA,m,55,64,NA
LB,1991,NA,m,55,64,NA
LB,1992,NA,m,55,64,NA
