user_id,gender,service,age,country
10225,female,premium,46,US
10226,male,golden,18,BR
10227,female,premium,49,US
10228,female,normal,20,UK
10229,male,golden,14,UK
10230,female,golden,41,UK
10231,female,normal,29,US
10232,female,golden,21,BR
10233,male,golden,39,JP
10234,female,normal,42,US
10235,male,golden,35,UK
10236,female,premium,15,JP
10237,male,golden,28,US
10238,female,golden,16,US
10239,male,premium,53,TW
10240,male,golden,45,US
10241,male,golden,39,US
10242,male,normal,30,JP
10243,female,normal,39,US
10244,female,golden,14,US
10245,female,normal,48,US
10246,female,normal,52,US
10247,male,premium,27,US
10248,male,golden,31,US
10249,female,golden,15,US
10250,female,normal,51,JP
10251,male,normal,50,US
10252,male,premium,17,BR
10253,female,normal,29,US
10254,male,normal,45,UK
10255,female,golden,15,TW
10256,female,golden,46,JP
10257,male,normal,29,UK
10258,male,golden,43,US
10259,female,golden,42,US
10260,male,normal,23,US
10261,male,premium,23,US
10262,female,golden,33,US
10263,female,golden,40,US
10264,female,golden,45,UK
10265,male,normal,20,US
10266,male,golden,17,UK
10267,male,golden,44,TW
10268,female,golden,30,TW
10269,female,golden,48,TW
10270,female,golden,15,JP
10271,male,golden,18,US
10272,male,normal,23,US
10273,male,premium,42,US
10274,male,golden,48,UK
10275,female,golden,20,US
10276,male,golden,53,US
10277,female,premium,39,US
10278,female,golden,23,UK
10279,female,golden,21,US
10280,male,premium,51,TW
10281,male,golden,28,US
10282,male,golden,29,TW
10283,female,golden,14,UK
10284,male,golden,40,UK
10285,male,golden,20,US
10286,female,premium,34,JP
10287,female,golden,26,US
10288,female,normal,48,US
10289,male,normal,40,US
10290,female,golden,46,US
10291,male,premium,28,US
10292,female,premium,35,US
10293,male,normal,17,BR
10294,female,normal,29,US
10295,male,normal,21,US
10296,male,normal,22,UK
10297,female,golden,31,UK
10298,female,normal,32,US
10299,female,normal,41,US
10300,female,golden,51,US
10301,male,normal,52,US
10302,male,golden,15,US
10303,female,normal,21,UK
10304,female,normal,20,US
10305,male,normal,34,US
10306,male,premium,36,US
10307,female,premium,39,TW
10308,male,normal,38,JP
10309,male,premium,17,US
10310,male,golden,15,US
10311,female,golden,47,US
10312,female,normal,20,US
10313,male,normal,34,US
10314,male,golden,16,US
10315,male,golden,40,US
10316,female,golden,18,US
10317,female,golden,15,US
10318,male,golden,18,US
10319,male,golden,49,US
10320,male,premium,22,JP
10321,male,golden,16,UK
10322,female,golden,51,UK
10323,female,premium,32,US
10324,female,normal,41,BR
10325,male,golden,43,JP
10326,male,premium,21,JP
10327,male,premium,25,US
10328,female,golden,26,UK
10329,female,premium,22,US
10330,female,golden,48,US
10331,female,premium,31,JP
10332,male,premium,24,TW
10333,male,normal,52,US
10334,female,golden,46,US
10335,male,golden,33,BR
10336,female,normal,26,US
10337,male,normal,32,UK
10338,male,golden,21,UK
10339,female,golden,16,JP
10340,female,normal,14,US
10341,female,premium,25,JP
10342,male,premium,40,BR
10343,female,golden,37,JP
10344,male,golden,46,US
10345,female,golden,48,UK
10346,female,normal,30,UK
10347,male,golden,48,UK
10348,male,golden,42,US
10349,male,golden,33,UK
10350,female,golden,44,UK
10351,male,normal,33,US
10352,female,normal,48,UK
10353,male,golden,28,US
10354,male,golden,22,US
10355,male,premium,23,US
10356,female,golden,43,TW
10357,female,premium,25,US
10358,male,premium,29,US
10359,male,golden,17,JP
10360,male,golden,44,UK
10361,male,normal,47,JP
10362,female,normal,36,US
10363,female,golden,23,UK
10364,male,normal,40,US
10365,female,premium,47,US
10366,female,premium,20,UK
10367,male,golden,45,US
10368,male,premium,35,UK
10369,female,normal,29,US
10370,male,golden,18,US
10371,female,golden,30,US
10372,male,golden,49,US
10373,male,golden,33,US
10374,male,premium,51,US
10375,male,premium,43,JP
10376,male,premium,47,JP
10377,female,golden,24,US
10378,male,normal,39,UK
10379,female,golden,41,US
10380,male,golden,28,US
10381,female,premium,35,US
10382,female,golden,23,US
10383,male,premium,42,US
10384,female,premium,23,US
10385,female,golden,24,UK
10386,male,normal,49,US
10387,female,premium,48,US
10388,male,golden,30,UK
10389,male,golden,30,US
10390,male,golden,39,JP
10391,male,normal,39,US
10392,male,golden,41,BR
10393,female,golden,27,US
10394,female,normal,42,UK
10395,female,normal,19,US
10396,male,golden,40,US
10397,male,normal,45,US
10398,female,normal,46,US
10399,male,golden,47,US
10400,female,normal,19,US
10401,female,golden,42,US
10402,male,golden,18,US
10403,female,premium,47,US
10404,male,premium,15,JP
10405,male,normal,52,US
10406,male,golden,28,US
10407,male,normal,26,US
10408,male,normal,37,US
10409,male,normal,41,UK
10410,female,golden,47,UK
10411,male,premium,48,BR
10412,male,premium,14,JP
10413,female,premium,42,TW
10414,male,normal,38,US
10415,male,golden,16,UK
10416,male,premium,44,US
10417,male,normal,45,UK
10418,male,golden,25,JP
10419,male,premium,15,US
10420,male,premium,24,US
10421,female,golden,53,US
10422,female,golden,17,UK
10423,male,normal,47,UK
10424,male,golden,18,JP
10425,female,golden,34,US
10426,female,golden,53,US
10427,female,golden,29,US
10428,female,premium,43,UK
10429,male,normal,39,US
10430,female,premium,49,US
10431,male,normal,27,US
10432,female,golden,43,US
10433,female,golden,49,JP
10434,male,golden,39,US
10435,male,normal,27,US
10436,female,golden,31,US
10437,female,golden,50,UK
10438,female,normal,44,US
10439,female,golden,25,US
10440,male,golden,42,US
10441,female,golden,17,US
10442,female,normal,27,US
10443,female,golden,46,BR
10444,male,normal,19,US
10445,female,golden,28,US
10446,male,golden,42,US
10447,male,normal,43,JP
10448,female,normal,20,US
10449,female,golden,15,US
10450,female,golden,52,US
10451,female,golden,43,UK
10452,male,golden,46,US
10453,male,normal,35,US
10454,male,premium,25,US
10455,female,golden,33,UK
10456,female,golden,52,US
10457,female,premium,51,US
10458,female,premium,19,BR
10459,female,golden,41,TW
10460,male,golden,50,UK
10461,female,golden,43,US
10462,male,premium,28,UK
10463,female,normal,34,TW
10464,male,golden,19,US
10465,male,normal,40,US
10466,female,normal,49,US
10467,male,normal,27,UK
10468,male,golden,44,JP
10469,female,golden,25,US
10470,female,golden,28,US
10471,female,normal,39,JP
10472,male,golden,42,US
10473,female,premium,23,UK
10474,male,normal,39,US
10475,male,premium,38,JP
10476,female,golden,50,US
10477,female,golden,41,US
10478,male,golden,37,JP
10479,female,golden,47,UK
10480,male,normal,15,UK
10481,male,normal,22,UK
10482,female,golden,21,JP
10483,female,premium,24,JP
10484,male,normal,17,US
10485,male,golden,27,TW
10486,male,normal,36,US
10487,male,normal,15,UK
10488,female,golden,49,US
10489,female,normal,27,US
10490,female,golden,29,US
10491,male,normal,36,UK
10492,male,golden,47,US
10493,female,premium,29,US
10494,male,normal,26,US
10495,female,normal,46,UK
10496,female,normal,35,US
10497,male,premium,22,US
10498,male,premium,27,JP
10499,male,golden,33,US
10500,male,premium,28,JP
10501,male,golden,50,US
10502,male,golden,37,UK
10503,male,premium,31,US
10504,female,golden,51,US
10505,male,golden,27,UK
10506,male,golden,24,TW
10507,female,normal,46,JP
10508,male,golden,26,US
10509,female,golden,47,US
10510,female,normal,21,TW
10511,female,premium,29,US
10512,male,golden,50,UK
10513,female,golden,45,US
10514,male,normal,28,UK
10515,male,premium,23,TW
10516,female,golden,33,US
10517,male,golden,38,US
10518,female,normal,39,UK
10519,male,normal,34,JP
10520,male,normal,47,UK
10521,male,premium,46,US
10522,male,normal,43,US
10523,male,golden,40,US
10524,female,golden,36,US
10525,female,golden,18,US
10526,female,golden,15,US
10527,male,golden,22,US
10528,female,normal,20,US
10529,male,normal,39,US
10530,female,golden,29,US
10531,female,golden,52,US
10532,male,golden,42,US
10533,male,golden,35,UK
10534,female,normal,35,US
10535,male,golden,40,US
10536,female,premium,53,JP
10537,female,premium,18,US
10538,male,normal,42,US
10539,female,golden,17,US
10540,male,premium,18,US
10541,female,golden,35,UK
10542,female,premium,19,BR
10543,female,golden,19,US
10544,male,normal,35,UK
10545,male,normal,33,UK
10546,male,golden,25,US
10547,male,golden,38,US
10548,female,golden,15,US
10549,female,normal,30,UK
10550,female,golden,41,US
10551,male,golden,49,UK
10552,female,normal,30,US
10553,male,golden,43,US
10554,male,golden,19,US
10555,male,normal,22,US
10556,male,normal,37,US
10557,female,golden,21,US
10558,male,golden,23,US
10559,male,golden,30,US
10560,female,golden,25,UK
10561,male,golden,14,US
10562,male,normal,34,US
10563,female,golden,51,UK
10564,male,premium,29,BR
10565,female,normal,30,BR
10566,male,normal,35,US
10567,female,golden,22,US
10568,male,golden,35,BR
10569,male,golden,33,US
10570,male,normal,52,US
10571,female,premium,38,JP
10572,male,normal,30,US
10573,male,golden,47,BR
10574,female,golden,37,US
10575,male,golden,24,BR
10576,female,golden,21,US
10577,female,golden,21,US
10578,male,golden,22,UK
10579,female,golden,46,US
10580,female,normal,44,US
10581,male,golden,23,US
10582,female,golden,17,US
10583,female,normal,52,JP
10584,male,normal,51,US
10585,male,golden,45,JP
10586,male,golden,41,BR
10587,male,normal,22,US
10588,male,normal,18,US
10589,female,normal,51,US
10590,male,normal,33,UK
10591,male,normal,42,UK
10592,male,normal,28,US
10593,female,premium,38,US
10594,female,premium,35,US
10595,female,premium,45,US
10596,female,golden,44,BR
10597,female,golden,15,US
10598,female,normal,33,US
10599,female,golden,51,UK
10600,female,golden,28,US
10601,male,golden,26,US
10602,male,golden,34,US
10603,female,golden,49,UK
10604,male,golden,20,TW
10605,female,normal,50,US
10606,male,golden,35,JP
10607,female,golden,21,US
10608,male,normal,42,US
10609,female,golden,36,US
10610,female,normal,40,US
10611,female,normal,22,US
10612,male,golden,45,US
10613,male,premium,40,UK
10614,female,normal,14,UK
10615,female,premium,34,JP
10616,male,premium,34,US
10617,female,golden,25,US
10618,female,golden,14,US
10619,male,normal,19,US
10620,female,golden,36,US
10621,male,golden,34,US
10622,female,golden,14,US
10623,male,premium,23,BR
10624,female,golden,49,US
10625,male,premium,14,US
10626,male,golden,32,UK
10627,female,golden,19,US
10628,female,golden,47,US
10629,female,premium,27,US
10630,male,premium,34,UK
10631,male,normal,19,US
10632,female,premium,40,US
10633,female,normal,22,US
10634,female,premium,37,JP
10635,male,golden,23,US
10636,male,normal,24,US
10637,female,golden,49,UK
10638,male,golden,50,JP
10639,female,golden,41,US
10640,female,normal,19,UK
10641,female,premium,31,TW
10642,female,premium,49,JP
10643,female,golden,24,US
10644,male,golden,24,US
10645,male,golden,46,US
10646,female,golden,14,UK
10647,male,normal,48,US
10648,male,normal,34,US
10649,female,normal,48,US
10650,male,premium,41,JP
10651,female,golden,33,US
10652,male,golden,24,US
10653,female,normal,23,JP
10654,male,golden,19,US
10655,female,golden,51,US
10656,male,premium,51,JP
10657,male,normal,44,US
10658,female,normal,43,US
10659,male,normal,34,US
10660,male,golden,31,US
10661,female,golden,36,UK
10662,female,premium,32,US
10663,male,normal,23,US
10664,female,golden,18,US
10665,female,normal,39,US
10666,male,golden,50,US
10667,male,golden,36,JP
10668,male,golden,32,JP
10669,female,golden,16,UK
10670,male,normal,29,US
10671,female,golden,37,US
10672,female,normal,15,US
10673,male,golden,42,US
10674,female,normal,42,UK
10675,male,premium,17,JP
10676,female,premium,25,US
10677,male,premium,41,UK
10678,female,normal,18,UK
10679,female,golden,38,US
10680,female,normal,39,US
10681,male,golden,44,UK
10682,female,golden,36,US
10683,male,golden,43,JP
10684,male,premium,19,TW
10685,male,premium,38,US
10686,female,normal,49,UK
10687,female,golden,51,US
10688,male,normal,46,US
10689,male,golden,38,US
10690,male,normal,50,US
10691,male,normal,14,US
10692,female,golden,51,UK
10693,female,golden,27,US
10694,male,premium,32,US
10695,male,premium,41,US
10696,male,golden,47,BR
10697,female,golden,48,US
10698,female,golden,22,US
10699,male,golden,29,US
10700,female,normal,16,TW
10701,female,golden,26,BR
10702,male,premium,43,JP
10703,female,normal,53,US
10704,female,premium,49,US
10705,female,golden,49,UK
10706,male,golden,38,US
10707,male,premium,47,US
10708,male,golden,40,US
10709,male,normal,31,UK
10710,male,normal,40,US
10711,female,normal,37,UK
10712,female,normal,51,UK
10713,female,premium,50,UK
10714,male,golden,52,US
10715,female,normal,28,UK
10716,male,golden,42,US
10717,female,normal,44,UK
10718,female,normal,19,UK
10719,male,normal,43,US
10720,male,normal,33,TW
10721,female,golden,25,UK
10722,male,premium,36,JP
10723,female,premium,33,JP
10724,male,premium,53,US
10725,male,golden,14,US
10726,male,normal,42,US
10727,male,golden,49,US
10728,female,premium,16,BR
10729,male,golden,47,JP
10730,male,golden,18,UK
10731,female,golden,38,US
10732,male,normal,44,BR
10733,male,golden,32,JP
10734,male,golden,46,US
10735,female,normal,30,BR
10736,female,premium,15,BR
10737,male,golden,29,US
10738,male,normal,20,US
10739,male,golden,30,UK
10740,female,golden,42,BR
10741,female,normal,38,TW
10742,female,premium,16,US
10743,female,golden,20,JP
10744,male,normal,17,TW
10745,male,golden,42,US
10746,male,golden,28,US
10747,male,premium,25,JP
10748,female,golden,40,UK
10749,female,golden,38,US
10750,male,golden,27,US
10751,male,golden,49,TW
10752,male,normal,43,US
10753,male,normal,27,US
10754,male,golden,52,US
10755,female,normal,48,TW
10756,female,golden,29,US
10757,female,golden,52,US
10758,male,premium,50,JP
10759,female,golden,41,UK
10760,male,golden,20,US
10761,male,golden,51,UK
10762,female,golden,18,US
10763,female,golden,51,UK
10764,female,golden,21,UK
10765,female,normal,34,US
10766,female,golden,39,JP
10767,male,golden,26,US
10768,female,premium,48,BR
10769,male,golden,27,JP
10770,female,golden,28,US
10771,female,premium,41,US
10772,male,normal,21,US
10773,male,golden,17,UK
10774,male,normal,23,US
10775,male,premium,23,US
10776,female,golden,44,US
10777,male,premium,50,TW
10778,female,premium,32,US
10779,male,premium,14,US
10780,male,normal,38,US
10781,male,golden,47,TW
10782,female,golden,37,US
10783,male,normal,41,TW
10784,female,golden,31,US
10785,male,golden,27,UK
10786,female,golden,32,US
10787,male,normal,15,US
10788,female,premium,49,TW
10789,male,premium,35,US
10790,female,normal,46,TW
10791,male,premium,44,JP
10792,female,normal,53,US
10793,male,normal,31,US
10794,male,golden,29,US
10795,male,golden,39,US
10796,male,golden,43,UK
10797,female,golden,25,UK
10798,male,golden,40,US
10799,female,golden,52,UK
10800,female,premium,42,US
10801,female,normal,43,US
10802,female,golden,40,US
10803,male,normal,42,US
10804,male,golden,29,US
10805,male,golden,26,US
10806,male,normal,38,US
10807,female,golden,37,US
10808,female,premium,25,BR
10809,male,normal,38,UK
10810,male,premium,19,UK
10811,male,normal,31,US
10812,male,normal,31,JP
10813,female,premium,27,JP
10814,male,golden,31,US
10815,female,normal,20,UK
10816,male,normal,43,US
10817,male,normal,53,JP
10818,male,golden,44,UK
10819,female,golden,50,UK
10820,male,premium,27,US
10821,male,golden,53,UK
10822,female,normal,14,US
10823,female,golden,23,UK
10824,female,golden,32,US
10825,male,golden,22,UK
10826,male,normal,20,US
10827,male,golden,17,US
10828,male,premium,51,TW
10829,female,golden,42,JP
10830,female,golden,28,UK
10831,male,golden,30,US
10832,male,golden,32,US
10833,female,golden,31,UK
10834,female,golden,53,US
10835,male,normal,45,US
10836,male,golden,29,US
10837,female,golden,22,UK
10838,female,normal,43,US
10839,male,golden,42,UK
10840,male,golden,17,US
10841,female,premium,49,JP
10842,female,premium,41,US
10843,male,premium,25,UK
10844,male,golden,39,US
10845,male,golden,38,US
10846,male,normal,19,US
10847,male,premium,53,UK
10848,female,golden,46,JP
10849,female,golden,47,BR
10850,female,golden,36,US
10851,male,golden,43,US
10852,female,premium,49,BR
10853,female,golden,36,UK
10854,female,premium,42,US
10855,male,premium,45,US
10856,male,premium,17,US
10857,male,golden,50,US
10858,male,golden,30,US
10859,female,normal,21,US
10860,female,normal,17,US
10861,female,golden,28,BR
10862,male,premium,19,JP
10863,male,golden,37,US
10864,female,golden,17,US
10865,female,golden,17,US
10866,male,golden,22,US
10867,male,golden,36,US
10868,female,golden,22,US
10869,male,golden,25,US
10870,female,normal,39,US
10871,male,golden,44,TW
10872,female,golden,18,UK
10873,female,normal,30,US
10874,male,golden,53,UK
10875,male,normal,27,US
10876,female,premium,16,JP
10877,male,normal,16,US
10878,male,normal,20,UK
10879,female,golden,47,UK
10880,male,normal,24,US
10881,female,golden,23,US
10882,female,normal,45,US
10883,male,golden,49,JP
10884,male,golden,18,TW
10885,female,normal,27,US
10886,male,golden,45,UK
10887,female,normal,15,US
10888,female,premium,34,UK
10889,female,premium,38,US
10890,male,golden,34,US
10891,female,normal,53,US
10892,male,golden,40,US
10893,female,golden,50,US
10894,female,golden,37,US
10895,female,golden,33,UK
10896,female,golden,25,US
10897,male,normal,37,US
10898,female,premium,38,BR
10899,female,premium,20,US
10900,female,golden,15,US
10901,female,premium,46,BR
10902,male,premium,32,UK
10903,male,golden,38,US
10904,female,golden,47,US
10905,female,premium,18,US
10906,male,golden,33,US
10907,male,premium,31,US
10908,male,golden,52,US
10909,female,golden,32,BR
10910,male,golden,39,US
10911,male,normal,20,US
10912,female,golden,28,US
10913,male,golden,22,US
10914,male,golden,48,US
10915,female,golden,33,US
10916,female,golden,23,UK
10917,male,golden,35,US
10918,female,golden,15,JP
10919,male,normal,40,US
10920,male,golden,43,BR
10921,male,golden,16,US
10922,male,normal,14,JP
10923,female,golden,28,US
10924,female,premium,44,US
10925,male,golden,44,JP
10926,male,golden,43,TW
10927,male,golden,34,US
10928,female,golden,33,US
10929,female,normal,25,US
10930,male,normal,24,US
10931,female,normal,48,US
10932,female,normal,25,US
10933,male,golden,48,BR
10934,male,normal,30,US
10935,male,golden,49,US
10936,female,normal,18,US
10937,male,golden,20,UK
10938,female,golden,35,UK
10939,male,normal,45,US
10940,female,normal,22,US
10941,female,golden,42,US
10942,female,normal,37,US
10943,female,premium,51,UK
10944,male,golden,48,US
10945,female,normal,53,US
10946,male,golden,20,US
10947,female,golden,42,UK
10948,male,premium,46,US
10949,female,normal,38,US
10950,female,golden,17,US
10951,female,normal,32,US
10952,male,golden,52,JP
10953,female,golden,50,UK
10954,male,golden,53,UK
10955,female,golden,30,US
10956,female,premium,32,US
10957,male,normal,25,TW
10958,female,golden,20,TW
10959,male,golden,47,US
10960,male,normal,39,US
10961,female,premium,41,US
10962,female,normal,53,US
10963,male,golden,44,US
10964,male,golden,41,US
10965,female,normal,17,US
10966,female,golden,32,US
10967,female,normal,19,UK
10968,female,golden,50,UK
10969,female,premium,50,US
10970,male,normal,47,US
10971,male,golden,17,US
10972,male,golden,34,UK
10973,female,normal,42,US
10974,male,golden,21,US
10975,female,normal,18,US
10976,female,golden,24,UK
10977,female,golden,37,US
10978,female,golden,20,US
10979,female,golden,42,US
10980,male,premium,39,US
10981,female,normal,37,US
10982,male,golden,35,TW
10983,female,golden,22,US
10984,male,golden,33,UK
10985,female,premium,23,US
10986,male,golden,32,BR
10987,female,normal,39,US
10988,female,golden,44,US
10989,male,premium,21,BR
10990,male,golden,28,US
10991,female,golden,48,US
10992,male,normal,42,US
10993,male,golden,37,US
10994,female,golden,53,BR
10995,male,golden,22,US
10996,female,premium,22,UK
10997,male,golden,33,UK
10998,female,golden,43,US
10999,female,normal,48,US
11000,male,normal,45,JP
11001,male,golden,42,UK
11002,female,premium,35,JP
11003,female,golden,39,US
11004,female,golden,26,US
11005,female,golden,14,UK
11006,male,golden,14,UK
11007,female,normal,51,US
11008,female,normal,35,US
11009,male,golden,50,US
11010,female,premium,18,US
11011,female,golden,45,US
11012,female,golden,24,JP
11013,male,golden,17,US
11014,female,golden,20,UK
11015,female,golden,40,UK
11016,male,golden,29,US
11017,female,golden,14,US
11018,male,golden,39,US
11019,female,premium,29,UK
11020,female,premium,19,JP
11021,female,golden,52,US
11022,female,normal,24,US
11023,female,golden,45,US
11024,male,golden,49,US
11025,male,normal,41,US
11026,female,normal,20,UK
11027,female,premium,17,US
11028,male,golden,47,US
11029,female,golden,18,US
11030,female,premium,29,US
11031,female,normal,33,US
11032,male,golden,45,US
11033,female,premium,38,UK
11034,female,golden,24,US
11035,male,premium,18,US
11036,male,normal,53,US
11037,female,golden,53,JP
11038,male,golden,39,BR
11039,female,normal,38,US
11040,female,golden,46,UK
11041,male,normal,36,US
11042,female,normal,41,US
11043,female,normal,18,US
11044,male,premium,18,BR
11045,male,golden,28,US
11046,male,golden,51,UK
11047,male,golden,29,US
11048,male,golden,24,US
11049,male,normal,38,JP
11050,female,golden,28,US
11051,male,golden,43,JP
11052,male,normal,28,US
11053,male,premium,30,US
11054,female,normal,36,JP
11055,female,normal,42,US
11056,male,premium,43,US
11057,male,golden,28,US
11058,female,golden,29,US
11059,female,golden,38,UK
11060,male,normal,42,US
11061,female,golden,25,JP
11062,male,golden,52,US
11063,female,golden,22,UK
11064,male,premium,14,UK
11065,male,premium,50,JP
11066,male,golden,39,US
11067,female,premium,23,US
11068,female,normal,38,US
11069,female,golden,40,US
11070,male,golden,25,UK
11071,male,normal,23,US
11072,male,normal,21,UK
11073,female,normal,43,US
11074,male,golden,44,UK
11075,male,golden,14,US
11076,male,normal,44,US
11077,male,premium,21,BR
11078,male,golden,17,TW
11079,female,golden,26,US
11080,male,premium,35,US
11081,male,normal,30,UK
11082,male,normal,39,UK
11083,male,golden,31,US
11084,female,golden,30,US
11085,male,normal,17,US
11086,female,golden,25,US
11087,female,premium,52,BR
11088,male,golden,40,US
11089,male,premium,38,BR
11090,female,normal,46,US
11091,female,golden,51,US
11092,male,golden,52,UK
11093,female,golden,35,JP
11094,female,premium,18,US
11095,female,normal,39,UK
11096,male,golden,44,UK
11097,female,golden,40,US
11098,female,golden,35,US
11099,male,premium,51,UK
11100,male,normal,25,US
11101,male,golden,15,US
11102,female,golden,21,US
11103,female,premium,19,US
11104,male,golden,21,US
11105,female,premium,53,US
11106,female,normal,38,US
11107,male,normal,46,UK
11108,male,golden,20,US
11109,female,normal,39,US
11110,male,golden,18,TW
11111,male,golden,32,UK
11112,male,golden,40,UK
11113,male,premium,42,US
11114,female,normal,22,US
11115,female,premium,28,JP
11116,male,golden,26,US
11117,female,golden,21,UK
11118,female,normal,21,UK
11119,male,normal,24,US
11120,male,golden,20,US
11121,male,normal,42,US
11122,male,golden,39,US
11123,male,golden,44,UK
11124,male,golden,41,US
11125,male,golden,40,TW
11126,male,golden,27,BR
11127,female,premium,24,UK
11128,male,normal,50,UK
11129,male,golden,49,US
11130,male,golden,47,JP
11131,female,golden,14,US
11132,male,premium,35,BR
11133,male,golden,45,US
11134,male,normal,51,UK
11135,male,golden,23,US
11136,female,normal,18,US
11137,male,golden,26,TW
11138,female,normal,18,US
11139,male,golden,32,BR
11140,male,normal,26,UK
11141,female,golden,27,UK
11142,female,golden,23,US
11143,male,golden,46,US
11144,male,normal,42,US
11145,male,golden,37,UK
11146,male,golden,21,JP
11147,male,normal,34,US
11148,male,golden,42,UK
11149,female,normal,15,US
11150,male,golden,42,US
11151,male,normal,24,US
11152,male,golden,24,UK
11153,male,normal,21,TW
11154,male,golden,36,US
11155,female,golden,51,UK
11156,male,golden,16,US
11157,male,premium,36,UK
11158,male,golden,17,UK
11159,male,golden,51,US
11160,female,golden,47,US
11161,male,premium,45,JP
11162,male,golden,52,US
11163,male,premium,42,JP
11164,female,premium,42,JP
11165,male,golden,14,JP
11166,female,golden,26,UK
11167,female,golden,53,US
11168,female,premium,27,BR
11169,male,normal,37,UK
11170,male,golden,26,US
11171,male,golden,29,US
11172,female,premium,26,US
11173,male,golden,52,US
11174,male,normal,47,UK
11175,female,golden,16,US
11176,female,premium,32,BR
11177,male,golden,31,UK
11178,male,golden,44,UK
11179,female,golden,30,US
11180,male,normal,37,UK
11181,male,golden,30,UK
11182,female,normal,37,US
11183,male,normal,33,UK
11184,female,golden,44,US
11185,female,golden,42,US
11186,female,normal,45,JP
11187,female,premium,19,JP
11188,male,golden,22,US
11189,female,normal,37,JP
11190,male,golden,40,US
11191,female,golden,26,US
11192,female,golden,50,UK
11193,female,golden,21,JP
11194,female,golden,46,US
11195,female,premium,44,JP
11196,male,premium,50,JP
11197,male,premium,44,UK
11198,female,normal,21,US
11199,male,golden,47,BR
11200,female,premium,41,BR
11201,male,premium,15,BR
11202,male,normal,18,US
11203,male,normal,44,US
11204,female,golden,29,US
11205,male,normal,28,JP
11206,male,normal,20,US
11207,male,normal,25,BR
11208,female,normal,21,US
11209,female,golden,24,TW
11210,male,golden,48,UK
11211,female,golden,34,US
11212,female,normal,34,BR
11213,male,normal,19,US
11214,male,golden,44,JP
11215,female,golden,39,US
11216,male,premium,39,US
11217,male,golden,18,US
11218,male,golden,33,US
11219,male,golden,26,US
11220,male,golden,36,UK
11221,female,golden,16,US
11222,female,golden,50,US
11223,female,premium,33,TW
11224,male,golden,50,US
11225,male,normal,20,US
11226,female,golden,25,US
11227,female,premium,51,JP
11228,male,golden,31,JP
11229,female,normal,27,US
11230,female,golden,21,US
11231,female,golden,20,US
11232,male,normal,27,US
11233,male,golden,20,US
11234,female,normal,16,US
11235,male,golden,43,BR
11236,female,normal,25,UK
11237,male,golden,28,US
11238,male,golden,37,US
11239,male,premium,42,US
11240,male,golden,29,UK
11241,female,premium,26,US
11242,male,normal,35,US
11243,female,premium,19,UK
11244,male,golden,20,US
11245,female,normal,26,JP
11246,female,golden,33,US
11247,female,golden,47,US
11248,male,premium,36,BR
11249,female,premium,14,UK
11250,female,golden,38,JP
11251,female,premium,34,US
11252,male,normal,33,US
11253,female,normal,43,US
11254,female,golden,29,US
11255,female,premium,24,US
11256,male,normal,22,US
11257,male,premium,35,UK
11258,male,golden,21,US
11259,male,golden,43,US
11260,female,normal,51,US
11261,male,premium,27,US
11262,male,golden,29,JP
11263,female,premium,29,UK
11264,female,premium,33,JP
11265,male,normal,34,UK
11266,male,golden,39,US
11267,male,golden,35,US
11268,female,premium,35,TW
11269,male,golden,40,US
11270,female,golden,29,US
11271,male,golden,49,US
11272,male,golden,50,JP
11273,male,golden,45,UK
11274,male,premium,41,TW
11275,male,normal,18,US
11276,female,golden,22,US
11277,female,premium,30,US
11278,male,golden,40,US
11279,male,golden,43,US
11280,female,normal,30,BR
11281,male,golden,24,US
11282,female,golden,20,UK
11283,female,golden,51,UK
11284,female,golden,51,US
11285,female,golden,14,TW
11286,male,golden,48,US
11287,male,golden,25,BR
11288,female,normal,40,US
11289,male,golden,18,US
11290,female,golden,52,JP
11291,female,premium,26,JP
11292,female,normal,32,US
11293,female,normal,24,UK
11294,female,premium,26,JP
11295,female,normal,46,UK
11296,female,golden,19,BR
11297,male,normal,39,BR
11298,male,premium,38,US
11299,female,golden,53,US
11300,male,normal,46,JP
11301,female,golden,23,JP
11302,male,normal,53,US
11303,female,golden,36,US
11304,female,golden,19,JP
11305,male,golden,40,US
11306,male,golden,47,UK
11307,female,normal,26,JP
11308,female,golden,40,UK
11309,female,normal,51,US
11310,male,golden,27,US
11311,male,golden,49,UK
11312,male,normal,33,US
11313,male,normal,34,UK
11314,male,premium,29,US
11315,male,golden,15,JP
11316,female,normal,20,US
11317,female,golden,46,UK
11318,female,golden,17,US
11319,female,golden,37,US
11320,male,golden,42,US
11321,male,premium,16,US
11322,male,normal,34,US
11323,male,premium,34,JP
11324,female,normal,40,US
11325,female,normal,28,UK
11326,male,golden,42,JP
11327,male,normal,31,UK
11328,male,golden,53,JP
11329,male,premium,48,JP
11330,male,golden,52,US
11331,female,golden,31,UK
11332,female,premium,25,US
11333,male,golden,50,UK
11334,female,normal,48,US
11335,female,premium,29,US
11336,male,golden,35,US
11337,male,golden,38,TW
11338,female,golden,29,UK
11339,male,normal,18,US
11340,male,golden,31,US
11341,female,golden,27,US
11342,female,golden,34,US
11343,male,golden,37,UK
11344,male,normal,24,US
11345,female,golden,16,US
11346,female,golden,27,US
11347,female,premium,23,UK
11348,male,premium,29,JP
11349,male,golden,30,US
11350,male,premium,46,BR
11351,female,golden,18,US
